Mouse,Radiation,Diet,Date,Weight
3062,GCR,Vehicle,2019-12-11,30.3
3062,GCR,Vehicle,2019-12-20,30.6
3062,GCR,Vehicle,2019-12-26,30.9
3062,GCR,Vehicle,2020-01-02,29.8
3062,GCR,Vehicle,2020-01-08,31.1
3062,GCR,Vehicle,2020-01-15,39.6
3062,GCR,Vehicle,2020-01-22,39.1
3062,GCR,Vehicle,2020-01-29,29.2
3062,GCR,Vehicle,2020-02-05,29.4
3062,GCR,Vehicle,2020-02-12,32.3
3062,GCR,Vehicle,2020-02-19,32.9
3062,GCR,Vehicle,2020-02-26,33.6
3062,GCR,Vehicle,2020-03-04,35.1
3062,GCR,Vehicle,2020-03-20,35.1
3062,GCR,Vehicle,2020-04-24,36.4
3063,GCR,Vehicle,2019-04-03,25.2
3063,GCR,Vehicle,2019-05-01,24.9
3063,GCR,Vehicle,2019-05-07,24.5
3063,GCR,Vehicle,2019-05-28,27.4
3063,GCR,Vehicle,2019-06-05,25.1
3063,GCR,Vehicle,2019-06-12,26.9
3063,GCR,Vehicle,2019-06-19,27.1
3063,GCR,Vehicle,2019-06-26,27.3
3063,GCR,Vehicle,2019-07-03,27.5
3063,GCR,Vehicle,2019-07-10,28.8
3063,GCR,Vehicle,2019-07-17,28.6
3063,GCR,Vehicle,2019-07-24,28.5
3063,GCR,Vehicle,2019-07-31,28.6
3063,GCR,Vehicle,2019-08-07,28.4
3063,GCR,Vehicle,2019-08-14,27.9
3063,GCR,Vehicle,2019-08-21,28.2
3063,GCR,Vehicle,2019-08-28,28.7
3063,GCR,Vehicle,2019-09-04,28.5
3063,GCR,Vehicle,2019-09-11,28.6
3063,GCR,Vehicle,2019-09-18,28.8
3063,GCR,Vehicle,2019-09-25,28.9
3063,GCR,Vehicle,2019-10-02,29.1
3063,GCR,Vehicle,2019-10-09,28.8
3063,GCR,Vehicle,2019-10-15,29.1
3063,GCR,Vehicle,2019-10-22,30.5
3063,GCR,Vehicle,2019-10-30,29.5
3063,GCR,Vehicle,2019-11-05,30.3
3063,GCR,Vehicle,2019-11-13,29.7
3063,GCR,Vehicle,2019-11-20,32.6
3063,GCR,Vehicle,2019-11-27,32.7
3063,GCR,Vehicle,2019-12-14,31.3
3063,GCR,Vehicle,2019-12-11,30.6
3063,GCR,Vehicle,2019-12-20,32.4
3063,GCR,Vehicle,2019-12-26,34.4
3063,GCR,Vehicle,2020-01-02,31
3063,GCR,Vehicle,2020-01-08,37.6
3063,GCR,Vehicle,2020-01-15,31.2
3063,GCR,Vehicle,2020-01-22,30.7
3063,GCR,Vehicle,2020-01-29,30.8
3063,GCR,Vehicle,2020-02-05,30.7
3063,GCR,Vehicle,2020-02-12,33.4
3063,GCR,Vehicle,2020-02-19,34
3063,GCR,Vehicle,2020-02-26,34.1
3063,GCR,Vehicle,2020-03-04,36.6
3063,GCR,Vehicle,2020-03-20,39.1
3063,GCR,Vehicle,2020-04-24,43.4
3064,GCR,Vehicle,2019-04-03,21.7
3064,GCR,Vehicle,2019-05-01,23
3064,GCR,Vehicle,2019-05-07,22.9
3064,GCR,Vehicle,2019-05-28,23.5
3064,GCR,Vehicle,2019-06-05,23.9
3064,GCR,Vehicle,2019-06-12,26.1
3064,GCR,Vehicle,2019-06-19,26.9
3064,GCR,Vehicle,2019-06-26,26.3
3064,GCR,Vehicle,2019-07-03,27
3064,GCR,Vehicle,2019-07-10,27.3
3064,GCR,Vehicle,2019-07-17,26.9
3064,GCR,Vehicle,2019-07-24,27.1
3064,GCR,Vehicle,2019-07-31,28.2
3064,GCR,Vehicle,2019-08-07,28.3
3064,GCR,Vehicle,2019-08-14,28.1
3064,GCR,Vehicle,2019-08-21,28.1
3064,GCR,Vehicle,2019-08-28,28.4
3064,GCR,Vehicle,2019-09-04,28.6
3064,GCR,Vehicle,2019-09-11,27.9
3064,GCR,Vehicle,2019-09-18,28.4
3064,GCR,Vehicle,2019-09-25,29
3064,GCR,Vehicle,2019-10-02,29
3064,GCR,Vehicle,2019-10-09,27.8
3064,GCR,Vehicle,2019-10-15,28.1
3064,GCR,Vehicle,2019-10-22,29.5
3064,GCR,Vehicle,2019-10-30,29.4
3064,GCR,Vehicle,2019-11-05,30.4
3064,GCR,Vehicle,2019-11-13,29.5
3064,GCR,Vehicle,2019-11-20,32.9
3064,GCR,Vehicle,2019-11-27,35.5
3064,GCR,Vehicle,2019-12-14,33.8
3064,GCR,Vehicle,2019-12-11,32.9
3064,GCR,Vehicle,2019-12-20,33.5
3064,GCR,Vehicle,2019-12-26,33.7
3064,GCR,Vehicle,2020-01-02,32.3
3064,GCR,Vehicle,2020-01-08,33.3
3064,GCR,Vehicle,2020-01-15,32.5
3064,GCR,Vehicle,2020-01-22,31.8
3064,GCR,Vehicle,2020-01-29,32.2
3064,GCR,Vehicle,2020-02-05,32.5
3064,GCR,Vehicle,2020-02-12,36.2
3064,GCR,Vehicle,2020-02-19,37.6
3064,GCR,Vehicle,2020-02-26,37.6
3064,GCR,Vehicle,2020-03-04,39.7
3064,GCR,Vehicle,2020-03-20,41.2
3064,GCR,Vehicle,2020-04-24,45.8
3065,GCR,Vehicle,2019-04-03,25
3065,GCR,Vehicle,2019-05-01,24.5
3065,GCR,Vehicle,2019-05-07,25.8
3065,GCR,Vehicle,2019-05-28,27.9
3065,GCR,Vehicle,2019-06-05,25.3
3065,GCR,Vehicle,2019-06-12,25.2
3065,GCR,Vehicle,2019-06-19,28
3065,GCR,Vehicle,2019-06-26,28.5
3065,GCR,Vehicle,2019-07-03,29
3065,GCR,Vehicle,2019-07-10,29.1
3065,GCR,Vehicle,2019-07-17,29.2
3065,GCR,Vehicle,2019-07-24,29
3065,GCR,Vehicle,2019-07-31,29
3065,GCR,Vehicle,2019-08-07,28.5
3065,GCR,Vehicle,2019-08-14,29.1
3065,GCR,Vehicle,2019-08-21,28.7
3065,GCR,Vehicle,2019-08-28,28.4
3065,GCR,Vehicle,2019-09-04,28.7
3065,GCR,Vehicle,2019-09-11,29.1
3065,GCR,Vehicle,2019-09-18,29.2
3065,GCR,Vehicle,2019-09-25,29.5
3065,GCR,Vehicle,2019-10-02,28.9
3065,GCR,Vehicle,2019-10-09,29.2
3065,GCR,Vehicle,2019-10-15,29.7
3065,GCR,Vehicle,2019-10-22,31.3
3065,GCR,Vehicle,2019-10-30,30
3065,GCR,Vehicle,2019-11-05,31.2
3065,GCR,Vehicle,2019-11-13,31.1
3065,GCR,Vehicle,2019-11-20,33.5
3065,GCR,Vehicle,2019-11-27,34.6
3065,GCR,Vehicle,2019-12-14,33.9
3065,GCR,Vehicle,2019-12-11,34.2
3065,GCR,Vehicle,2019-12-20,32.9
3065,GCR,Vehicle,2019-12-26,34.4
3065,GCR,Vehicle,2020-01-02,33.4
3065,GCR,Vehicle,2020-01-08,33.9
3065,GCR,Vehicle,2020-01-15,32.6
3065,GCR,Vehicle,2020-01-22,32.2
3065,GCR,Vehicle,2020-01-29,32.6
3065,GCR,Vehicle,2020-02-05,32.1
3065,GCR,Vehicle,2020-02-12,34.6
3065,GCR,Vehicle,2020-02-19,35.7
3065,GCR,Vehicle,2020-02-26,36.2
3065,GCR,Vehicle,2020-03-04,37
3065,GCR,Vehicle,2020-03-20,37.8
3065,GCR,Vehicle,2020-04-24,42.2
3066,GCR,Vehicle,2019-04-03,21.8
3066,GCR,Vehicle,2019-05-01,22.1
3066,GCR,Vehicle,2019-05-07,22.7
3066,GCR,Vehicle,2019-05-28,22.9
3066,GCR,Vehicle,2019-06-05,21.1
3066,GCR,Vehicle,2019-06-12,27.8
3066,GCR,Vehicle,2019-06-19,24.8
3066,GCR,Vehicle,2019-06-26,25
3066,GCR,Vehicle,2019-07-03,25.4
3066,GCR,Vehicle,2019-07-10,25.9
3066,GCR,Vehicle,2019-07-17,26.2
3066,GCR,Vehicle,2019-07-24,26.9
3066,GCR,Vehicle,2019-07-31,26.7
3066,GCR,Vehicle,2019-08-07,26.5
3066,GCR,Vehicle,2019-08-14,26.3
3066,GCR,Vehicle,2019-08-21,26.4
3066,GCR,Vehicle,2019-08-28,26.5
3066,GCR,Vehicle,2019-09-04,26.8
3066,GCR,Vehicle,2019-09-11,26.3
3066,GCR,Vehicle,2019-09-18,27
3066,GCR,Vehicle,2019-09-25,27.6
3066,GCR,Vehicle,2019-10-02,26.3
3066,GCR,Vehicle,2019-10-09,26.7
3066,GCR,Vehicle,2019-10-15,27.3
3066,GCR,Vehicle,2019-10-22,27.8
3066,GCR,Vehicle,2019-10-30,26.4
3066,GCR,Vehicle,2019-11-05,27.4
3066,GCR,Vehicle,2019-11-13,27
3066,GCR,Vehicle,2019-11-20,28.5
3066,GCR,Vehicle,2019-11-27,29.6
3066,GCR,Vehicle,2019-12-14,28.6
3066,GCR,Vehicle,2019-12-11,30
3066,GCR,Vehicle,2019-12-20,30.3
3066,GCR,Vehicle,2019-12-26,31.6
3066,GCR,Vehicle,2020-01-02,30.5
3066,GCR,Vehicle,2020-01-08,30.6
3066,GCR,Vehicle,2020-01-15,29
3066,GCR,Vehicle,2020-01-22,29.6
3066,GCR,Vehicle,2020-01-29,28.8
3066,GCR,Vehicle,2020-02-05,29.4
3066,GCR,Vehicle,2020-02-12,31.4
3066,GCR,Vehicle,2020-02-19,31.1
3066,GCR,Vehicle,2020-02-26,31.2
3066,GCR,Vehicle,2020-03-04,31.4
3066,GCR,Vehicle,2020-03-20,30.6
3066,GCR,Vehicle,2020-04-24,33.1
3075,GCR,Vehicle,2019-04-03,27.7
3075,GCR,Vehicle,2019-05-01,31.6
3075,GCR,Vehicle,2019-05-07,32.2
3075,GCR,Vehicle,2019-05-28,33.5
3075,GCR,Vehicle,2019-06-05,29.6
3075,GCR,Vehicle,2019-06-12,20.8
3075,GCR,Vehicle,2019-06-19,30.9
3075,GCR,Vehicle,2019-06-26,30.9
3075,GCR,Vehicle,2019-07-03,31
3075,GCR,Vehicle,2019-07-10,31.6
3075,GCR,Vehicle,2019-07-17,32.2
3075,GCR,Vehicle,2019-07-24,32.5
3075,GCR,Vehicle,2019-07-31,32.5
3075,GCR,Vehicle,2019-08-07,32.4
3075,GCR,Vehicle,2019-08-14,32.5
3075,GCR,Vehicle,2019-08-21,32.5
3075,GCR,Vehicle,2019-08-28,32.6
3075,GCR,Vehicle,2019-09-04,32.3
3075,GCR,Vehicle,2019-09-11,32.2
3075,GCR,Vehicle,2019-09-18,32.7
3075,GCR,Vehicle,2019-09-25,33.1
3075,GCR,Vehicle,2019-10-02,32.5
3075,GCR,Vehicle,2019-10-09,31.9
3075,GCR,Vehicle,2019-10-15,32.2
3075,GCR,Vehicle,2019-10-22,34.2
3075,GCR,Vehicle,2019-10-30,31.8
3075,GCR,Vehicle,2019-11-05,32.6
3075,GCR,Vehicle,2019-11-13,31.9
3075,GCR,Vehicle,2019-11-20,35.2
3075,GCR,Vehicle,2019-11-27,37.4
3075,GCR,Vehicle,2019-12-14,36.4
3075,GCR,Vehicle,2019-12-11,36.3
3075,GCR,Vehicle,2019-12-20,35
3075,GCR,Vehicle,2019-12-26,38
3075,GCR,Vehicle,2020-01-02,36
3075,GCR,Vehicle,2020-01-08,36
3075,GCR,Vehicle,2020-01-15,34.2
3075,GCR,Vehicle,2020-01-22,34.4
3075,GCR,Vehicle,2020-01-29,34.6
3075,GCR,Vehicle,2020-02-05,34.2
3075,GCR,Vehicle,2020-02-12,37.4
3075,GCR,Vehicle,2020-02-19,39.7
3075,GCR,Vehicle,2020-02-26,41.2
3075,GCR,Vehicle,2020-03-04,42.9
3075,GCR,Vehicle,2020-03-20,39.8
3075,GCR,Vehicle,2020-04-24,43.4
3074,GCR,Vehicle,2019-04-03,25.9
3074,GCR,Vehicle,2019-05-01,26.5
3074,GCR,Vehicle,2019-05-07,27.3
3074,GCR,Vehicle,2019-05-28,29
3074,GCR,Vehicle,2019-06-05,26.3
3074,GCR,Vehicle,2019-06-12,22.9
3074,GCR,Vehicle,2019-06-19,29.1
3074,GCR,Vehicle,2019-06-26,29.3
3074,GCR,Vehicle,2019-07-03,29.8
3074,GCR,Vehicle,2019-07-10,29.3
3074,GCR,Vehicle,2019-07-17,29.8
3074,GCR,Vehicle,2019-07-24,30.2
3074,GCR,Vehicle,2019-07-31,29.7
3074,GCR,Vehicle,2019-08-07,29.6
3074,GCR,Vehicle,2019-08-14,29.6
3074,GCR,Vehicle,2019-08-21,30.4
3074,GCR,Vehicle,2019-08-28,30.6
3074,GCR,Vehicle,2019-09-04,30.7
3074,GCR,Vehicle,2019-09-11,30.6
3074,GCR,Vehicle,2019-09-18,31.1
3074,GCR,Vehicle,2019-09-25,31.4
3074,GCR,Vehicle,2019-10-02,31.4
3074,GCR,Vehicle,2019-10-09,31.2
3074,GCR,Vehicle,2019-10-15,31.6
3074,GCR,Vehicle,2019-10-22,32.4
3074,GCR,Vehicle,2019-10-30,30.5
3074,GCR,Vehicle,2019-11-05,32
3074,GCR,Vehicle,2019-11-13,32.2
3074,GCR,Vehicle,2019-11-20,34
3074,GCR,Vehicle,2019-11-27,35.3
3074,GCR,Vehicle,2019-12-14,34.5
3074,GCR,Vehicle,2019-12-11,34.9
3074,GCR,Vehicle,2019-12-20,33.9
3074,GCR,Vehicle,2019-12-26,36.1
3074,GCR,Vehicle,2020-01-02,34.8
3074,GCR,Vehicle,2020-01-08,35
3074,GCR,Vehicle,2020-01-15,32.9
3074,GCR,Vehicle,2020-01-22,32.6
3074,GCR,Vehicle,2020-01-29,33
3074,GCR,Vehicle,2020-02-05,32.9
3074,GCR,Vehicle,2020-02-12,36.2
3074,GCR,Vehicle,2020-02-19,37.1
3074,GCR,Vehicle,2020-02-26,37.6
3074,GCR,Vehicle,2020-03-04,39.3
3074,GCR,Vehicle,2020-03-20,43.3
3074,GCR,Vehicle,2020-04-24,49.7
3073,GCR,Vehicle,2019-04-03,22.4
3073,GCR,Vehicle,2019-05-01,23.8
3073,GCR,Vehicle,2019-05-07,23.3
3073,GCR,Vehicle,2019-05-28,25.1
3073,GCR,Vehicle,2019-06-05,22.2
3073,GCR,Vehicle,2019-06-12,24.1
3073,GCR,Vehicle,2019-06-19,24.6
3073,GCR,Vehicle,2019-06-26,24.4
3073,GCR,Vehicle,2019-07-03,24.6
3073,GCR,Vehicle,2019-07-10,24.2
3073,GCR,Vehicle,2019-07-17,24.3
3073,GCR,Vehicle,2019-07-24,24.2
3073,GCR,Vehicle,2019-07-31,24.2
3073,GCR,Vehicle,2019-08-07,24.2
3073,GCR,Vehicle,2019-08-14,24.4
3073,GCR,Vehicle,2019-08-21,24.5
3073,GCR,Vehicle,2019-08-28,24.6
3073,GCR,Vehicle,2019-09-04,24.6
3073,GCR,Vehicle,2019-09-11,24.7
3073,GCR,Vehicle,2019-09-18,25.4
3073,GCR,Vehicle,2019-09-25,23.4
3073,GCR,Vehicle,2019-10-02,25
3073,GCR,Vehicle,2019-10-09,25.2
3073,GCR,Vehicle,2019-10-15,24.6
3073,GCR,Vehicle,2019-10-22,25.9
3073,GCR,Vehicle,2019-10-30,24.9
3073,GCR,Vehicle,2019-11-05,25.7
3073,GCR,Vehicle,2019-11-13,25.2
3073,GCR,Vehicle,2019-11-20,27.7
3073,GCR,Vehicle,2019-11-27,27.4
3073,GCR,Vehicle,2019-12-14,24.9
3073,GCR,Vehicle,2019-12-11,25.6
3073,GCR,Vehicle,2019-12-20,25.6
3073,GCR,Vehicle,2019-12-26,26.2
3073,GCR,Vehicle,2020-01-02,25.1
3073,GCR,Vehicle,2020-01-08,27.2
3073,GCR,Vehicle,2020-01-15,25.7
3073,GCR,Vehicle,2020-01-22,25.8
3073,GCR,Vehicle,2020-01-29,24.3
3073,GCR,Vehicle,2020-02-05,24.6
3073,GCR,Vehicle,2020-02-12,26.7
3073,GCR,Vehicle,2020-02-19,27.3
3073,GCR,Vehicle,2020-02-26,28.1
3073,GCR,Vehicle,2020-03-04,28.1
3073,GCR,Vehicle,2020-03-20,29
3073,GCR,Vehicle,2020-04-24,42.5
3072,GCR,Vehicle,2019-04-03,25.8
3072,GCR,Vehicle,2019-05-01,28.8
3072,GCR,Vehicle,2019-05-07,29.5
3072,GCR,Vehicle,2019-05-28,31.1
3072,GCR,Vehicle,2019-06-05,27.9
3072,GCR,Vehicle,2019-06-12,28.5
3072,GCR,Vehicle,2019-06-19,29.1
3072,GCR,Vehicle,2019-06-26,29
3072,GCR,Vehicle,2019-07-03,28.7
3072,GCR,Vehicle,2019-07-10,28.9
3072,GCR,Vehicle,2019-07-17,29.1
3072,GCR,Vehicle,2019-07-24,29.2
3072,GCR,Vehicle,2019-07-31,29
3072,GCR,Vehicle,2019-08-07,29.1
3072,GCR,Vehicle,2019-08-14,29
3072,GCR,Vehicle,2019-08-21,28.6
3072,GCR,Vehicle,2019-08-28,28.8
3072,GCR,Vehicle,2019-09-04,28.6
3072,GCR,Vehicle,2019-09-11,29
3072,GCR,Vehicle,2019-09-18,29.2
3072,GCR,Vehicle,2019-09-25,28
3072,GCR,Vehicle,2019-10-02,28.9
3072,GCR,Vehicle,2019-10-09,28.8
3072,GCR,Vehicle,2019-10-15,29
3072,GCR,Vehicle,2019-10-22,30.4
3072,GCR,Vehicle,2019-10-30,29.7
3072,GCR,Vehicle,2019-11-05,30.7
3072,GCR,Vehicle,2019-11-13,30.5
3072,GCR,Vehicle,2019-11-20,32.6
3072,GCR,Vehicle,2019-11-27,33.1
3072,GCR,Vehicle,2019-12-14,32
3072,GCR,Vehicle,2019-12-11,32.5
3072,GCR,Vehicle,2019-12-20,32.4
3072,GCR,Vehicle,2019-12-26,33.9
3072,GCR,Vehicle,2020-01-02,33.2
3072,GCR,Vehicle,2020-01-08,34
3072,GCR,Vehicle,2020-01-15,32.3
3072,GCR,Vehicle,2020-01-22,31.6
3072,GCR,Vehicle,2020-01-29,32.1
3072,GCR,Vehicle,2020-02-05,32.4
3072,GCR,Vehicle,2020-02-12,34.9
3072,GCR,Vehicle,2020-02-19,36.4
3072,GCR,Vehicle,2020-02-26,37.2
3072,GCR,Vehicle,2020-03-04,37.6
3072,GCR,Vehicle,2020-03-20,37.4
3072,GCR,Vehicle,2020-04-24,42.5
3067,GCR,Vehicle,2019-04-03,27.2
3067,GCR,Vehicle,2019-05-01,28.3
3067,GCR,Vehicle,2019-05-07,28.9
3067,GCR,Vehicle,2019-05-28,32.2
3067,GCR,Vehicle,2019-06-05,28.9
3067,GCR,Vehicle,2019-06-12,29.9
3067,GCR,Vehicle,2019-06-19,30.8
3067,GCR,Vehicle,2019-06-26,30.6
3067,GCR,Vehicle,2019-07-03,29.6
3067,GCR,Vehicle,2019-07-10,29.2
3067,GCR,Vehicle,2019-07-17,30
3067,GCR,Vehicle,2019-07-24,30.1
3067,GCR,Vehicle,2019-07-31,29.8
3067,GCR,Vehicle,2019-08-07,29.5
3067,GCR,Vehicle,2019-08-14,29.4
3067,GCR,Vehicle,2019-08-21,29.4
3067,GCR,Vehicle,2019-08-28,30
3067,GCR,Vehicle,2019-09-04,29.8
3067,GCR,Vehicle,2019-09-11,29.2
3067,GCR,Vehicle,2019-09-18,29
3067,GCR,Vehicle,2019-09-25,28.1
3067,GCR,Vehicle,2019-10-02,29.5
3067,GCR,Vehicle,2019-10-09,29.2
3067,GCR,Vehicle,2019-10-15,29
3067,GCR,Vehicle,2019-10-22,29
3067,GCR,Vehicle,2019-10-30,27.3
3067,GCR,Vehicle,2019-11-05,29.1
3067,GCR,Vehicle,2019-11-13,29.9
3067,GCR,Vehicle,2019-11-20,33.2
3067,GCR,Vehicle,2019-11-27,34
3067,GCR,Vehicle,2019-12-14,32.4
3067,GCR,Vehicle,2019-12-11,33.4
3067,GCR,Vehicle,2019-12-20,32.3
3067,GCR,Vehicle,2019-12-26,33.8
3067,GCR,Vehicle,2020-01-02,33.1
3067,GCR,Vehicle,2020-01-08,32
3067,GCR,Vehicle,2020-01-15,32.6
3067,GCR,Vehicle,2020-01-22,32.7
3067,GCR,Vehicle,2020-01-29,32
3067,GCR,Vehicle,2020-02-05,31.6
3067,GCR,Vehicle,2020-02-12,34.4
3067,GCR,Vehicle,2020-02-19,35.9
3067,GCR,Vehicle,2020-02-26,36.5
3067,GCR,Vehicle,2020-03-04,38.1
3067,GCR,Vehicle,2020-03-20,38
3067,GCR,Vehicle,2020-04-24,42.9
3068,GCR,Vehicle,2019-04-03,23
3068,GCR,Vehicle,2019-05-01,23.8
3068,GCR,Vehicle,2019-05-07,24.7
3068,GCR,Vehicle,2019-05-28,27.3
3068,GCR,Vehicle,2019-06-05,24.4
3068,GCR,Vehicle,2019-06-12,24.8
3068,GCR,Vehicle,2019-06-19,25.4
3068,GCR,Vehicle,2019-06-26,25.6
3068,GCR,Vehicle,2019-07-03,25.4
3068,GCR,Vehicle,2019-07-10,25
3068,GCR,Vehicle,2019-07-17,25.3
3068,GCR,Vehicle,2019-07-24,25.5
3068,GCR,Vehicle,2019-07-31,25.4
3068,GCR,Vehicle,2019-08-07,25.4
3068,GCR,Vehicle,2019-08-14,25.5
3068,GCR,Vehicle,2019-08-21,25.5
3068,GCR,Vehicle,2019-08-28,25.7
3068,GCR,Vehicle,2019-09-04,25.7
3068,GCR,Vehicle,2019-09-11,25.7
3068,GCR,Vehicle,2019-09-18,26.4
3068,GCR,Vehicle,2019-09-25,25.8
3068,GCR,Vehicle,2019-10-02,26.6
3068,GCR,Vehicle,2019-10-09,26.2
3068,GCR,Vehicle,2019-10-15,26.5
3068,GCR,Vehicle,2019-10-22,27.6
3068,GCR,Vehicle,2019-10-30,27
3068,GCR,Vehicle,2019-11-05,27.7
3068,GCR,Vehicle,2019-11-13,27.6
3068,GCR,Vehicle,2019-11-20,30.7
3068,GCR,Vehicle,2019-11-27,31.4
3068,GCR,Vehicle,2019-12-14,30.3
3068,GCR,Vehicle,2019-12-11,31.1
3068,GCR,Vehicle,2019-12-20,31
3068,GCR,Vehicle,2019-12-26,32.3
3068,GCR,Vehicle,2020-01-02,31.2
3068,GCR,Vehicle,2020-01-08,32.2
3068,GCR,Vehicle,2020-01-15,31.2
3068,GCR,Vehicle,2020-01-22,31.6
3068,GCR,Vehicle,2020-01-29,31.9
3068,GCR,Vehicle,2020-02-05,32.5
3068,GCR,Vehicle,2020-02-12,35.8
3068,GCR,Vehicle,2020-02-19,36.9
3068,GCR,Vehicle,2020-02-26,34.5
3068,GCR,Vehicle,2020-03-04,31.4
3068,GCR,Vehicle,2020-03-20,34.7
3068,GCR,Vehicle,2020-04-24,45